transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
578,05/12/2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120
607,05/05/2023,09:33:00,109,Male,54,Clothing,3,25,13.25,75
642,04/05/2023,21:40:00,1,Female,54,Clothing,4,25,12,100
653,25/11/2023,22:53:00,3,Male,54,Clothing,3,25,9.25,75
723,14/07/2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200
731,30/09/2023,18:49:00,1,Male,54,Clothing,4,500,165,2000
745,14/08/2023,07:30:00,3,Male,54,Beauty,2,50,17,100
793,27/05/2022,10:53:00,1,Male,54,Beauty,1,30,14.7,30
855,21/11/2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25
856,05/11/2022,17:43:00,102,Male,54,Electronics,4,30,9.3,120
902,14/02/2022,17:16:00,108,Female,54,Beauty,1,50,21.5,50
930,12/01/2023,17:54:00,1,Male,54,Clothing,4,50,26,200
1048,12/07/2023,19:14:00,3,Male,54,Electronics,3,300,93,900
1049,16/05/2022,06:36:00,143,Female,54,Electronics,2,500,125,1000
1083,30/09/2022,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1198,07/08/2022,10:43:00,147,Female,54,Beauty,3,300,159,900
1230,04/12/2023,21:24:00,1,Male,54,Beauty,1,25,13.25,25
1236,09/08/2023,18:19:00,4,Female,54,Clothing,1,25,8.75,25
1252,30/12/2023,20:18:00,5,Male,54,Electronics,1,300,117,300
1287,13/09/2022,08:03:00,120,Male,54,Clothing,4,25,7,100
1306,11/11/2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1333,01/11/2022,11:38:00,151,Female,54,Electronics,4,300,165,1200
1338,25/01/2022,19:55:00,31,Male,54,Beauty,2,50,19,100
1386,19/12/2023,14:06:00,110,Female,54,Electronics,2,300,81,600
1448,16/05/2022,06:28:00,51,Female,54,Beauty,2,30,9.3,60
1463,29/07/2022,19:45:00,98,Female,54,Beauty,3,500,170,1500
1562,26/11/2023,10:21:00,5,Male,54,Electronics,2,25,12.75,50
1578,20/11/2023,18:43:00,66,Female,54,Clothing,4,30,12,120
1607,16/01/2023,10:18:00,53,Male,54,Clothing,3,25,7.75,75
1642,27/12/2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1653,23/07/2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1723,10/02/2022,17:43:00,40,Female,54,Beauty,4,50,18,200
1731,19/12/2023,17:41:00,3,Male,54,Clothing,4,500,195,2000
1745,28/09/2023,10:38:00,4,Male,54,Beauty,2,50,21,100
1793,11/12/2022,06:05:00,88,Male,54,Beauty,1,30,10.8,30
1855,27/12/2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
1856,20/12/2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
1902,21/12/2022,17:12:00,97,Female,54,Beauty,1,50,14,50
1930,21/12/2023,19:58:00,5,Male,54,Clothing,4,50,13,200
45,20/03/2022,18:27:00,121,Female,55,Electronics,1,30,10.5,30
89,30/12/2023,21:15:00,117,Female,55,Electronics,4,500,590,2000
91,14/04/2023,06:31:00,152,Female,55,Electronics,1,500,235,500
98,09/04/2023,19:41:00,1,Female,55,Beauty,2,50,19.5,100
194,11/10/2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200
265,24/11/2022,12:12:00,80,Male,55,Clothing,3,300,132,900
286,05/10/2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50
313,16/12/2023,10:03:00,11,Female,55,Beauty,3,500,140,1500
355,23/09/2022,13:42:00,96,Female,55,Electronics,1,500,260,500
384,10/04/2022,19:53:00,127,Male,55,Clothing,1,500,145,500
396,15/12/2022,07:11:00,29,Female,55,Beauty,1,30,10.8,30
425,11/06/2023,18:28:00,2,Female,55,Electronics,4,30,15.6,120
483,06/02/2023,17:25:00,2,Male,55,Clothing,1,30,8.4,30
536,20/08/2022,06:25:00,17,Female,55,Beauty,4,30,8.7,120
608,07/12/2022,22:19:00,112,Female,55,Electronics,3,500,200,1500
650,08/10/2023,12:41:00,98,Male,55,Electronics,1,30,15,30
655,31/10/2022,18:43:00,19,Female,55,Clothing,1,500,210,500
727,15/11/2023,18:37:00,32,Male,55,Beauty,3,300,105,900
895,31/08/2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120
924,17/09/2022,22:18:00,151,Male,55,Beauty,2,50,55,100
963,19/10/2023,18:24:00,76,Female,55,Beauty,1,50,13,50
1045,26/02/2022,17:28:00,110,Female,55,Electronics,1,30,9.9,30
1089,21/10/2023,18:44:00,108,Female,55,Electronics,4,500,555,2000
1091,15/07/2023,08:46:00,139,Female,55,Electronics,1,500,235,500
1098,06/07/2023,22:34:00,3,Female,55,Beauty,2,50,19.5,100
1194,09/10/2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200
1265,05/11/2022,14:35:00,86,Male,55,Clothing,3,300,111,900
1286,26/12/2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1313,04/06/2023,09:22:00,10,Female,55,Beauty,3,500,170,1500
1355,17/09/2023,13:19:00,107,Female,55,Electronics,1,500,155,500
1384,17/12/2023,20:23:00,106,Male,55,Clothing,1,500,260,500
1396,07/06/2022,06:23:00,9,Female,55,Beauty,1,30,8.4,30
1425,02/12/2023,22:15:00,1,Female,55,Electronics,4,30,10.2,120
1483,05/03/2023,19:53:00,1,Male,55,Clothing,1,30,8.7,30
1536,11/05/2022,07:23:00,14,Female,55,Beauty,4,30,13.5,120
1608,26/09/2023,21:01:00,87,Female,55,Electronics,3,500,265,1500
1650,23/09/2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30
1655,28/05/2023,17:57:00,8,Female,55,Clothing,1,500,125,500
1727,08/08/2023,21:06:00,72,Male,55,Beauty,3,300,75,900
1895,27/03/2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
1924,28/11/2022,22:25:00,107,Male,55,Beauty,2,50,54.5,100
1963,12/12/2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50
69,14/11/2023,22:44:00,1,Female,56,Beauty,3,25,8.5,75
88,16/02/2023,08:31:00,122,Male,56,Clothing,1,500,185,500
201,13/10/2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25
203,12/03/2023,21:33:00,4,Male,56,Clothing,2,500,175,1000
351,11/11/2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90
368,31/01/2023,21:11:00,90,Female,56,Clothing,4,300,132,1200
380,30/08/2023,22:26:00,2,Male,56,Electronics,2,300,102,600
541,25/12/2022,18:37:00,39,Male,56,Beauty,1,500,215,500
631,22/10/2023,22:18:00,92,Male,56,Electronics,3,30,16.5,90
688,28/10/2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100
720,08/04/2022,08:50:00,116,Female,56,Beauty,3,500,235,1500
779,15/05/2023,19:19:00,3,Female,56,Electronics,2,500,155,1000
783,11/11/2022,15:37:00,91,Female,56,Clothing,1,300,150,300
799,01/10/2023,19:44:00,86,Male,56,Electronics,2,50,60,100
823,03/12/2023,17:42:00,66,Female,56,Electronics,2,50,25,100
834,26/11/2023,06:55:00,13,Female,56,Beauty,2,30,14.7,60
859,20/09/2022,21:52:00,46,Female,56,Electronics,3,500,190,1500
975,09/01/2023,07:41:00,145,Female,56,Clothing,4,50,19.5,200
984,20/11/2023,19:29:00,83,Male,56,Clothing,1,500,480,500
1069,13/10/2023,19:05:00,2,Female,56,Beauty,3,25,6.75,75
1088,14/09/2023,07:00:00,6,Male,56,Clothing,1,500,155,500
1201,31/10/2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25
1203,26/11/2023,18:36:00,2,Male,56,Clothing,2,500,145,1000
1351,02/10/2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90
1368,08/03/2022,21:29:00,145,Female,56,Clothing,4,300,132,1200
1380,09/02/2023,19:45:00,3,Male,56,Electronics,2,300,159,600
1541,02/10/2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1631,01/11/2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90
1688,17/12/2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1720,10/10/2022,08:51:00,28,Female,56,Beauty,3,500,190,1500
1779,02/01/2023,19:45:00,3,Female,56,Electronics,2,500,190,1000
1783,05/09/2023,16:37:00,52,Female,56,Clothing,1,300,135,300
1799,01/10/2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1823,08/11/2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1834,14/04/2023,06:53:00,102,Female,56,Beauty,2,30,12.9,60
1859,14/09/2022,20:58:00,32,Female,56,Electronics,3,500,205,1500
1975,21/08/2023,10:48:00,63,Female,56,Clothing,4,50,25.5,200
1984,09/09/2023,20:10:00,126,Male,56,Clothing,1,500,530,500
63,03/02/2022,11:49:00,127,Male,57,Electronics,2,25,6.25,50
130,19/06/2023,06:21:00,114,Female,57,Clothing,1,500,125,500
225,05/03/2022,07:37:00,85,Female,57,Beauty,4,25,12.75,100
251,15/09/2022,21:00:00,141,Female,57,Beauty,4,50,62.5,200
302,09/02/2023,17:51:00,26,Male,57,Beauty,2,300,135,600
327,13/09/2023,18:30:00,107,Male,57,Electronics,3,50,56,150
349,04/12/2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50
352,28/07/2023,17:55:00,54,Male,57,Electronics,2,500,175,1000
366,29/10/2022,09:32:00,116,Male,57,Clothing,2,50,17.5,100
367,30/12/2022,07:03:00,123,Female,57,Electronics,1,50,18,50
424,20/12/2023,19:21:00,101,Male,57,Beauty,4,300,147,1200
436,22/10/2023,11:54:00,21,Female,57,Clothing,4,30,13.5,120
441,06/11/2023,22:00:00,85,Male,57,Beauty,4,300,351,1200
456,15/12/2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60
470,26/12/2023,18:58:00,4,Female,57,Clothing,2,500,165,1000
512,06/12/2022,18:00:00,56,Female,57,Beauty,1,25,9.5,25
527,21/04/2023,11:35:00,1,Male,57,Clothing,2,25,11.5,50
627,24/10/2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50
665,03/10/2023,22:49:00,1,Male,57,Clothing,1,50,19,50
685,04/07/2023,22:15:00,90,Male,57,Electronics,2,25,7.75,50
689,16/10/2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100
712,12/09/2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50
717,30/11/2023,08:15:00,8,Male,57,Clothing,1,500,190,500
795,03/10/2023,19:51:00,71,Male,57,Electronics,1,300,102,300
917,15/02/2022,11:50:00,120,Female,57,Electronics,4,50,16.5,200
936,05/01/2022,10:51:00,143,Male,57,Beauty,4,50,19.5,200
941,28/04/2023,09:58:00,39,Female,57,Clothing,2,25,6.5,50
943,05/11/2022,19:29:00,90,Female,57,Clothing,4,300,318,1200
952,21/12/2022,18:09:00,69,Female,57,Clothing,1,25,13.25,25
992,15/10/2023,19:34:00,134,Female,57,Electronics,2,30,7.8,60
1063,04/08/2022,10:26:00,56,Male,57,Electronics,2,25,11,50
1130,20/02/2023,09:03:00,28,Female,57,Clothing,1,500,180,500
1225,02/02/2022,09:51:00,137,Female,57,Beauty,,,,
1251,11/09/2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200
1302,21/12/2022,17:55:00,20,Male,57,Beauty,2,300,102,600
1327,23/12/2023,21:16:00,118,Male,57,Electronics,3,50,58,150
1349,08/12/2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1352,19/10/2023,17:40:00,14,Male,57,Electronics,2,500,260,1000
1366,01/01/2022,11:34:00,25,Male,57,Clothing,2,50,23.5,100
1424,05/09/2023,21:32:00,54,Male,57,Beauty,4,300,111,1200
1436,20/01/2023,11:29:00,1,Female,57,Clothing,4,30,9.9,120
1441,04/10/2023,21:38:00,63,Male,57,Beauty,4,300,354,1200
1456,02/09/2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60
1470,26/06/2023,19:47:00,1,Female,57,Clothing,2,500,165,1000
1512,20/12/2023,20:05:00,105,Female,57,Beauty,1,25,13.25,25
1527,29/09/2023,08:30:00,1,Male,57,Clothing,2,25,11.75,50
1627,18/11/2022,17:21:00,84,Male,57,Clothing,1,50,60,50
1665,01/11/2023,19:38:00,4,Male,57,Clothing,1,50,14,50
1685,20/04/2022,20:32:00,76,Male,57,Electronics,2,25,8.75,50
1689,19/12/2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
1712,25/11/2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1717,12/01/2023,09:40:00,21,Male,57,Clothing,1,500,175,500
1795,29/12/2023,18:50:00,86,Male,57,Electronics,1,300,105,300
1917,02/05/2022,07:17:00,52,Female,57,Electronics,4,50,24,200
1936,19/06/2022,11:32:00,60,Male,57,Beauty,4,50,12.5,200
1941,06/01/2023,06:14:00,48,Female,57,Clothing,2,25,12,50
1943,17/11/2023,21:00:00,108,Female,57,Clothing,4,300,321,1200
1952,17/12/2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25
1992,19/05/2023,21:35:00,70,Female,57,Electronics,2,30,8.7,60
35,29/10/2022,17:30:00,122,Female,58,Beauty,3,300,126,900
215,03/10/2022,21:20:00,101,Male,58,Clothing,3,500,145,1500
229,09/11/2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90
332,24/04/2023,11:28:00,138,Male,58,Electronics,4,300,105,1200
457,28/11/2022,22:49:00,38,Female,58,Beauty,3,300,147,900
478,24/07/2023,11:13:00,3,Female,58,Clothing,2,30,8.1,60
508,05/07/2023,22:52:00,32,Male,58,Beauty,2,300,123,600
649,21/06/2022,08:17:00,44,Female,58,Clothing,2,300,135,600
755,27/11/2023,20:07:00,1,Female,58,Clothing,3,25,6.75,75
877,01/10/2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25
905,01/10/2023,06:27:00,96,Male,58,Beauty,1,300,111,300
955,16/01/2022,17:57:00,16,Male,58,Clothing,1,25,12.5,25
990,29/03/2023,21:45:00,68,Female,58,Beauty,2,500,235,1000
1035,26/04/2023,21:56:00,52,Female,58,Beauty,3,300,105,900
1215,19/11/2022,20:44:00,107,Male,58,Clothing,3,500,130,1500
1229,02/11/2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90
1332,04/12/2023,10:02:00,146,Male,58,Electronics,4,300,123,1200
1457,25/03/2023,21:31:00,140,Female,58,Beauty,3,300,108,900
1478,31/08/2023,09:18:00,1,Female,58,Clothing,2,30,13.5,60
1508,08/04/2022,20:32:00,90,Male,58,Beauty,2,300,81,600
1649,21/10/2022,07:44:00,72,Female,58,Clothing,2,300,75,600
1755,23/05/2023,21:47:00,2,Female,58,Clothing,3,25,8,75
1877,25/01/2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
1905,29/08/2023,06:07:00,26,Male,58,Beauty,1,300,102,300
1955,15/09/2022,21:11:00,134,Male,58,Clothing,1,25,6.5,25
1990,22/11/2023,17:02:00,48,Female,58,Beauty,2,500,155,1000
103,12/11/2022,10:05:00,33,Female,59,Clothing,1,25,10.75,25
144,26/03/2022,22:18:00,119,Female,59,Beauty,3,500,255,1500
228,03/04/2023,20:26:00,4,Female,59,Electronics,2,30,10.8,60
346,05/09/2022,06:54:00,38,Male,59,Clothing,2,500,215,1000
374,27/10/2023,17:45:00,4,Female,59,Beauty,3,25,7.75,75
450,01/12/2023,06:35:00,2,Female,59,Beauty,2,25,11,50
600,09/10/2023,18:39:00,64,Female,59,Beauty,2,500,525,1000
647,01/03/2023,19:53:00,5,Male,59,Clothing,3,500,190,1500
658,30/10/2023,07:47:00,93,Male,59,Clothing,1,25,6.5,25
718,02/11/2023,20:25:00,154,Female,59,Beauty,3,25,25,75
782,13/04/2022,21:51:00,71,Male,59,Clothing,3,300,150,900
810,01/12/2022,18:04:00,76,Male,59,Electronics,4,25,13.75,100
814,01/10/2022,20:33:00,96,Female,59,Clothing,1,500,540,500
887,24/02/2022,19:20:00,44,Male,59,Clothing,4,25,10,100
914,07/09/2022,22:25:00,83,Female,59,Electronics,1,500,510,500
960,29/03/2023,19:01:00,134,Male,59,Clothing,2,30,14.4,60
970,25/05/2023,18:13:00,2,Male,59,Electronics,4,500,220,2000
1103,14/02/2022,07:11:00,61,Female,59,Clothing,1,25,6.75,25
1144,30/12/2022,21:27:00,148,Female,59,Beauty,3,500,125,1500
1228,24/06/2023,21:37:00,5,Female,59,Electronics,2,30,11.4,60
1346,10/04/2022,10:01:00,112,Male,59,Clothing,2,500,130,1000
1374,23/03/2023,22:03:00,3,Female,59,Beauty,3,25,8.25,75
1450,16/07/2023,08:52:00,1,Female,59,Beauty,2,25,10.25,50
1600,18/12/2022,17:44:00,67,Female,59,Beauty,2,500,575,1000
1647,01/05/2023,20:26:00,5,Male,59,Clothing,3,500,240,1500
1658,10/04/2023,06:08:00,148,Male,59,Clothing,1,25,12.25,25
1718,25/10/2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
1782,07/04/2023,20:23:00,116,Male,59,Clothing,3,300,141,900
1810,22/09/2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
1814,07/09/2022,17:53:00,43,Female,59,Clothing,1,500,620,500
1887,11/12/2023,19:34:00,113,Male,59,Clothing,4,25,10,100
1914,05/11/2023,17:49:00,70,Female,59,Electronics,1,500,510,500
1960,29/06/2022,22:04:00,67,Male,59,Clothing,2,30,13.2,60
1970,22/05/2023,17:44:00,5,Male,59,Electronics,4,500,230,2000
119,01/09/2023,09:11:00,127,Female,60,Clothing,3,50,27.5,150
120,31/03/2023,19:35:00,4,Male,60,Beauty,1,50,12.5,50
165,24/09/2022,19:01:00,75,Female,60,Clothing,4,300,318,1200
190,25/01/2023,17:56:00,2,Female,60,Beauty,3,30,10.5,90
291,22/11/2022,08:29:00,15,Male,60,Clothing,2,300,126,600
418,01/04/2022,18:05:00,95,Female,60,Electronics,2,500,155,1000
442,30/06/2023,11:07:00,24,Female,60,Clothing,4,25,13.25,100
491,30/12/2023,21:11:00,4,Female,60,Electronics,3,300,78,900
500,14/10/2022,06:11:00,120,Female,60,Beauty,4,25,11.5,100
575,12/12/2023,10:29:00,14,Male,60,Clothing,2,50,23,100
634,10/10/2022,19:25:00,68,Male,60,Electronics,4,500,535,2000
678,17/11/2022,15:55:00,70,Female,60,Electronics,3,300,144,900
702,03/03/2023,17:18:00,66,Female,60,Clothing,2,300,78,600
705,30/09/2022,07:28:00,37,Male,60,Electronics,2,25,6.25,50
716,13/08/2023,19:51:00,137,Female,60,Clothing,4,300,108,1200
794,02/11/2022,21:47:00,145,Female,60,Beauty,1,300,315,300
857,20/11/2023,12:09:00,62,Male,60,Electronics,2,25,12,50
874,17/01/2022,18:14:00,90,Male,60,Beauty,1,30,12.6,30
957,19/06/2023,19:00:00,105,Female,60,Electronics,4,30,9.3,120
966,07/11/2022,07:22:00,119,Male,60,Electronics,2,500,190,1000
973,03/09/2023,08:44:00,51,Male,60,Clothing,1,50,13,50
1119,19/11/2023,09:36:00,1,Female,60,Clothing,3,50,25.5,150
1120,02/03/2023,19:32:00,4,Male,60,Beauty,1,50,26.5,50
1165,01/12/2023,17:04:00,29,Female,60,Clothing,4,300,291,1200
1190,29/09/2023,21:00:00,4,Female,60,Beauty,3,30,10.8,90
1291,04/04/2022,11:19:00,72,Male,60,Clothing,2,300,153,600
1418,17/09/2022,18:19:00,68,Female,60,Electronics,2,500,215,1000
1442,16/02/2023,11:02:00,96,Female,60,Clothing,4,25,11.25,100
1491,26/05/2023,22:14:00,107,Female,60,Electronics,3,300,129,900
1500,20/04/2022,08:36:00,53,Female,60,Beauty,4,25,8.5,100
1575,28/07/2023,11:54:00,26,Male,60,Clothing,2,50,22.5,100
1634,03/11/2023,17:18:00,90,Male,60,Electronics,4,500,520,2000
1678,16/09/2022,13:44:00,99,Female,60,Electronics,3,300,102,900
1702,31/07/2023,21:54:00,102,Female,60,Clothing,2,300,87,600
1705,14/08/2022,08:32:00,94,Male,60,Electronics,2,25,8.75,50
1716,12/02/2022,19:16:00,39,Female,60,Clothing,4,300,87,1200
1794,22/12/2022,19:40:00,26,Female,60,Beauty,1,300,351,300
1857,09/11/2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50
1874,14/05/2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30
1957,25/10/2022,19:00:00,75,Female,60,Electronics,4,30,14.7,120
1966,20/07/2022,09:52:00,74,Male,60,Electronics,2,500,200,1000
1973,19/08/2023,10:10:00,22,Male,60,Clothing,1,50,21.5,50
75,15/05/2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200
206,02/09/2022,18:18:00,31,Male,61,Clothing,1,25,11.75,25
226,23/09/2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50
272,10/06/2022,11:57:00,112,Female,61,Electronics,2,50,27.5,100
299,25/01/2023,20:03:00,76,Male,61,Electronics,2,500,230,1000
318,22/10/2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25
444,06/10/2022,07:06:00,51,Female,61,Clothing,3,30,15.9,90
492,16/12/2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100
612,23/02/2022,19:06:00,77,Female,61,Electronics,1,500,235,500
615,31/10/2022,15:06:00,58,Female,61,Clothing,4,25,10.5,100
724,14/06/2023,06:56:00,3,Male,61,Clothing,3,50,20,150
725,21/09/2023,20:32:00,2,Male,61,Electronics,1,300,153,300
732,13/10/2022,08:45:00,136,Male,61,Electronics,2,500,250,1000
789,06/12/2023,22:13:00,34,Female,61,Clothing,4,500,510,2000
798,20/01/2023,21:19:00,73,Male,61,Clothing,1,50,15,50
811,15/04/2023,18:34:00,2,Male,61,Beauty,2,25,6.75,50
827,28/10/2023,19:24:00,96,Male,61,Beauty,3,300,165,900
829,24/03/2022,21:31:00,52,Male,61,Beauty,3,30,9.6,90
1075,14/09/2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200
1206,14/05/2023,19:45:00,68,Male,61,Clothing,1,25,8.5,25
1226,30/11/2023,17:52:00,102,Female,61,Clothing,1,50,51,50
1272,14/04/2022,11:59:00,66,Female,61,Electronics,2,50,17,100
1299,08/05/2022,18:58:00,11,Male,61,Electronics,2,500,250,1000
1318,25/12/2022,22:57:00,55,Male,61,Clothing,1,25,27,25
1444,29/04/2022,06:18:00,135,Female,61,Clothing,3,30,14.1,90
1492,26/08/2023,22:09:00,146,Male,61,Beauty,4,25,10,100
1612,18/12/2022,21:14:00,140,Female,61,Electronics,1,500,230,500
1615,17/11/2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1724,15/09/2023,20:53:00,4,Male,61,Clothing,3,50,17,150
1725,16/05/2022,21:02:00,109,Male,61,Electronics,1,300,105,300
1732,25/02/2022,07:05:00,55,Male,61,Electronics,2,500,215,1000
1789,10/11/2023,17:02:00,144,Female,61,Clothing,4,500,615,2000
1798,18/07/2023,20:26:00,96,Male,61,Clothing,1,50,20,50
1811,09/12/2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1827,09/11/2022,20:02:00,62,Male,61,Beauty,3,300,132,900
1829,30/05/2022,22:37:00,58,Male,61,Beauty,3,30,12,90
19,26/11/2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50
59,14/11/2022,18:28:00,61,Male,62,Clothing,1,50,27,50
157,15/05/2022,21:59:00,98,Male,62,Electronics,4,500,170,2000
182,21/06/2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120
192,08/11/2022,08:05:00,134,Male,62,Beauty,2,50,13,100
216,04/11/2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100
234,09/12/2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50
271,12/09/2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120
345,07/12/2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30
401,03/12/2023,19:03:00,51,Female,62,Clothing,1,300,372,300
411,25/07/2023,20:04:00,3,Male,62,Electronics,4,50,24.5,200
523,13/11/2023,19:18:00,110,Female,62,Electronics,1,300,375,300
629,05/01/2023,19:55:00,39,Male,62,Electronics,2,25,8,50
639,01/08/2023,19:47:00,4,Female,62,Beauty,4,50,26.5,200
668,17/06/2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150
671,23/09/2023,19:51:00,2,Male,62,Electronics,3,50,61.5,150
704,11/09/2023,22:40:00,141,Female,62,Clothing,3,30,34.8,90
756,17/07/2023,20:33:00,4,Female,62,Electronics,4,300,333,1200
790,13/04/2023,20:47:00,29,Male,62,Clothing,1,25,9.25,25
809,14/12/2022,22:51:00,124,Female,62,Beauty,2,50,50,100
840,01/07/2023,18:59:00,60,Male,62,Clothing,2,25,11.75,50
871,02/11/2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60
937,18/10/2022,19:57:00,50,Female,62,Beauty,1,500,510,500
946,08/08/2023,20:15:00,2,Male,62,Electronics,4,500,235,2000
958,01/01/2022,21:14:00,116,Male,62,Electronics,2,25,11,50
967,04/08/2023,10:13:00,4,Male,62,Beauty,1,25,13.25,25
996,03/07/2023,17:38:00,2,Male,62,Clothing,1,50,13.5,50
1019,14/12/2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1059,12/07/2022,22:05:00,89,Male,62,Clothing,1,50,12.5,50
1157,23/12/2022,21:24:00,81,Male,62,Electronics,4,500,270,2000
1182,03/01/2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120
1192,29/03/2022,08:41:00,37,Male,62,Beauty,2,50,20.5,100
1216,01/03/2023,22:53:00,23,Male,62,Electronics,2,50,13,100
1234,07/09/2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50
1271,19/01/2022,19:31:00,27,Female,62,Beauty,4,30,9,120
1345,29/09/2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1401,01/10/2022,21:20:00,85,Female,62,Clothing,1,300,294,300
1411,24/11/2023,20:27:00,1,Male,62,Electronics,4,50,26,200
1523,31/12/2023,20:40:00,150,Female,62,Electronics,1,300,330,300
1629,17/02/2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50
1639,20/12/2023,18:13:00,5,Female,62,Beauty,4,50,24,200
1668,13/03/2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1671,28/02/2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1704,16/09/2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90
1756,12/05/2022,22:16:00,119,Female,62,Electronics,4,300,297,1200
1790,14/05/2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1809,16/10/2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1840,12/05/2023,20:22:00,138,Male,62,Clothing,2,25,11,50
1871,26/09/2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60
1937,07/09/2022,17:57:00,52,Female,62,Beauty,1,500,620,500
1946,27/07/2023,20:48:00,5,Male,62,Electronics,4,500,165,2000
1958,27/11/2022,19:19:00,125,Male,62,Electronics,2,25,11.75,50
1967,23/02/2023,08:28:00,4,Male,62,Beauty,1,25,12.25,25
1996,07/12/2023,18:49:00,2,Male,62,Clothing,1,50,25,50
9,02/12/2022,13:12:00,85,Male,63,Electronics,2,300,78,600
57,11/10/2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30
153,19/11/2023,15:52:00,62,Male,63,Electronics,2,500,195,1000
189,02/01/2022,09:44:00,143,Male,63,Beauty,1,50,14.5,50
431,29/10/2022,22:02:00,99,Male,63,Electronics,4,300,345,1200
462,26/08/2023,10:04:00,71,Male,63,Electronics,4,300,132,1200
466,11/01/2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100
547,14/11/2022,07:36:00,3,Male,63,Clothing,4,500,250,2000
574,17/09/2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50
620,06/11/2023,20:59:00,4,Male,63,Electronics,3,25,7,75
